Id,Order,Priority,Summary,Links+,Deliverable type,Flywheel Stage,Product Area,Audience,Target Archetype,Technical level,HotlistIds,Assignee,Status,ComponentPath,Reporter
333789792,,P2,Notebook tests failure due to missing permission bigquery.transfers.update,,,,,,,,2024.05,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,tiayang
334163884,,P2,Support Vertex AI Feature Store Feature View Service Agents launch,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/official/feature_store/vertex_ai_feature_store_feature_view_service_agents.ipynb • https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_mixtral_deployment.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334165139,,P2,"Support low-code notebooks for llama2 eval, mistral, and mixtral",https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_mistral_deployment.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334166261,,P2,Support Falcon Instruct evaluation notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_falcon_evaluation.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334167152,,P2,Support Falcon Instruct finetuning notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_falcon_instruct_finetuning.ipynb,Lab,Activate,Cloud AI/ML,,,,2024.03,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334167875,,P2,Support Gemma evaluation notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_gemma_evaluation.ipynb,Lab,Activate,Cloud AI/ML,,,,2024.03,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334168411,,P2,Support Falcon Instruct deployment notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_falcon_instruct_deployment.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334168477,,P2,Support Falcon Instruct quantization notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_falcon_instruct_quantization.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334169302,,P2,Support CodeLLama evaluation notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_codellama_evaluation.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334169601,,P2,Support curl colab for video warehouse,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/vision/video_warehouse_curl.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334170341,,P2,Support the stable diffusion 2.1 notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_sd_2_1_deployment.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334170396,,P2,Support the SD2.1 dreambooth finetune notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_sd_2_1_finetuning_dreambooth.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334170710,,P2,Support deployment only notebook for SD1.5,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_stable_diffusion_deployment_1_5.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334170778,,P2,Support notebook for stable diffusion playground based on Gradio UI,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_stable_diffusion_gradio.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334171714,,P2,Support the sd-gradio notebook,https://github.com/GoogleCloudPlatform/vertex-ai-samples/blob/main/notebooks/community/model_garden/model_garden_pytorch_sd_xl_finetuning_dreambooth_lora.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • vertex-ai-samples repo • 2024.03 • Notebook or Sample,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
334670738,,P2,AI Penalty Challenge YouTube short explainer : https://www.youtube.com/shorts/Z1wCyhmgMyU,,Video (3min+),,Cloud AI/ML,,,,AI (Other) • 2024.04,zackakil,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,zackakil
334689527,,P2,Gemini Code Assist Python example blog series,,,,,,,,#AppEco • May / June 2024 - End of Q2 2024,engelke,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,engelke
334689529,,P2,Review Next talks,,,,,,,,May / June 2024 - End of Q2 2024,engelke,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,engelke
334690062,,P2,Grow course on Codelab publishing,,,,,,,,May / June 2024 - End of Q2 2024,engelke,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,engelke
334690514,,P2,Advanced Python techiques research for blogging,,,,,,,,#AppEco • May / June 2024 - End of Q2 2024,engelke,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,engelke
334884642,,P3,BLOG: Keyless deployment to Firebase in Github,,Blog post/Article,Activate,,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,leoy,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,leoy
334886745,,P2,JSS: Collaborate on development and release of UP6.2,,Code Artifact,,AppEco,,,,#AppEco • #Languages • Next through I/O,leoy,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,leoy
334887279,,P3,Video: Keyless deployment to Firebase from Github,,Video (3min+),,,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,leoy,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,leoy
334897940,,P2,Build Online Boutique + GenAI demo to use in Cloud Next keynotes / spotlights,https://github.com/GoogleCloudPlatform/microservices-demo/pull/2466,Demo,Adopt,AppEco,,,,2024-02-14 to Next • AI (Other) • #Next • AI (Gemini-Assistance),obourgeois,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,obourgeois
334906086,,P2,Release Online Boutique v0.10.0,https://github.com/GoogleCloudPlatform/microservices-demo/releases/tag/v0.10.0,Code Artifact,Activate,AppEco,,,,#CloudRuntimes • Next through I/O,obourgeois,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,obourgeois
334907809,,P2,Video: Run your Next.js app on Google Cloud,https://www.youtube.com/watch?v=xzgkSAh-6sg&list=PLIivdWyY5sqJwq_pgOxcHzusWjXDVCEiX&index=1&t=1s&pp=iAQB,Video (3min+),,,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,momander,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
334908190,,P2,Post-Next blog post for OB+GenAI,,,,,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,obourgeois,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,obourgeois
334908633,,P2,Video: Calling Gemini from Cloud Run,,Video (3min+),,,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,momander,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
334908648,,P2,Refactor Kustomize components for Online Boutique,,,,,,,,#AppEco • #CloudRuntimes • Next through I/O,obourgeois,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,obourgeois
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
334914270,,P2,"Give talk: ""How to Deploy all the JavaScript frameworks to Cloud Run"" at Google I/O",,Presentation,Activate,,,,,#AppEco • Next through I/O,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
334915203,,P2,Nuxt.js Quickstart,https://cloud.google.com/run/docs/develop/frameworks/deploy-nuxtjs-service,Tutorial/Guide,Activate,AppEco,,,,#AppEco • Next through I/O,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
334915519,,P2,SvelteKit Quickstart,https://cloud.google.com/run/docs/develop/frameworks/deploy-sveltekit-service,Tutorial/Guide,Activate,AppEco,External - Public,,,#AppEco • Next through I/O,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
334915561,,P2,Angular Quickstart,https://cloud.google.com/run/docs/develop/frameworks/deploy-angular-ssr-service,Tutorial/Guide,Activate,Cloud Runtimes,External - Public,,,#AppEco • Next through I/O,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
334915981,,P2,Gemma + JetStream Video,https://youtu.be/7Y3yu7I_HMA,Video (3min+),Activate,AppEco,,,,AI (Other) • #CloudRuntimes • Next through I/O • video,mofi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,mofi
334916035,,P2,CNCF Livestream + ChatLoopBackOff 04/26,https://www.youtube.com/live/yH_o1t5AKhk?si=lKQB7xmxXmZO5CHT,Presentation,Activate,AppEco,,,,#CloudRuntimes • Next through I/O • video • livestream,mofi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,mofi
334916036,,P2,2024 Developer Keynote recap with Kaslin Fields,https://youtu.be/9Qy_sSGdAvM?si=VcrlfdDqhze4g9gO,Video (3min+),Advocate,AppEco,,,,2024-02-14 to Next • AI (Other) • #CloudRuntimes • GKE,kaslin,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,kaslin
334916551,,P2,CNCF Livestream  + ChatLoopBackOff 05/16,https://www.youtube.com/watch?v=Is5O8Dq5rEs&ab_channel=CNCF%5BCloudNativeComputingFoundation%5D,Demo,Activate,AppEco,External - Public,,,#CloudRuntimes • Next through I/O • video • livestream,mofi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,mofi
334916780,,P2,Spin up Gemini for Google Cloud Champions Group,,,,,,,,AI (Other) • #AppEco • May / June 2024 - End of Q2 2024,ajahammerly,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
334916935,,P2,Blog post: Workstations,,Blog post/Article,Evaluate,,,,,#AppEco • May / June 2024 - End of Q2 2024,ajahammerly,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
334917054,,P2,Blog post: Good conference demos,,,,,,,,May / June 2024 - End of Q2 2024,ajahammerly,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
334917151,,P2,Update Tour of Gemini for Google Cloud Deck & Demos,,,,,,,,AI (Other) • #AppEco • May / June 2024 - End of Q2 2024,ajahammerly,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
334917195,,P2,Trip report for Vertex AI demo at Next,,,,,,,,🪸2024 H1,aronone,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,aronone
334917606,,P2,Package up Next demos for reuse,,,,,,,,AI (Other) • #AppEco • Next through I/O,ajahammerly,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
334917750,,P2,Open Source Summit,,,,,,,,May / June 2024 - End of Q2 2024,miav,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,miav
334918029,,P2,Two Gemini Code Assist codelabs at Google I/O,https://io.google/2024/explore/1001b818-1e47-4fdf-a9bc-df922cfbbe6b/,Workshop,Adopt,AppEco,,,,AI (Other) • #AppEco • Next through I/O,momander,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,momander
334990038,,P2,Customer Engagement: CSM,https://www.csm.ai/,Other,Activate,AppEco,,,,2024-02-14 to Next • AI (Other) • #Next • #Games • #Games > #Partner,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
335004403,,P2,Talk at I/O: Accelerate Building your AI Applications with Cloud Run,https://www.youtube.com/watch?v=yFt6Jb5AIk8,Presentation,Expand,Cloud Runtimes,External - Public,,,AI (Other) • #CloudRuntimes • Next through I/O,saraford,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,saraford
335005157,,P2,Google Cloud Next Dev Keynote,https://www.youtube.com/live/KMH5OcW5UYw?si=A82YnR41hTcy6naV,Video (3min+),Advocate,Cloud Runtimes,,,,2024-02-14 to Next • AI (Other) • #CloudRuntimes • #Next,kaslin,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,kaslin
335015849,,P2,Publish code to GitHub for Impact AI,,Blog post/Article,,,,,,AI (Other) • 2024.05,zackakil,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,zackakil
